"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"random_split_and_nmf","65","-141.061865752909","-152.092370183658","-78.309699962325","-147.196044000401","417.897040687278","50.5","7676.67","1026.61800689258","0.0639586796890365"
"random_split_and_nmf","66","-134.181094687321","-194.306071771696","-36.3697259877819","-120.584813998987","424.514743754176","50.5","6969.41","966.975476920828","0.0686297007889394"
"random_split_and_nmf","67","-163.359974430943","-122.982357591024","349.403904849811","-581.739620898109","462.141153995917","50.5","8409.82","1930.8820591994","0.0827452926278251"
"random_split_and_nmf","68","-171.6571270548","-210.522273157667","52.6065558572153","-213.027848158819","473.064577876911","50.5","8670.07","1282.46750027372","0.0691688701449654"
"random_split_and_nmf","69","-149.828314197073","-150.364353367752","-59.513763773799","-130.083181250705","485.350342800495","50.5","7364.36","1039.12292356499","0.0686883734578685"
"random_split_and_nmf","7","-186.758591774651","-195.626592451814","51.5526158791604","-157.673467195792","465.25643471374","50.5","9715.27","1314.91175405046","0.0705668507716504"
"random_split_and_nmf","70","-159.155263331676","-288.060782666708","8.93024058178489","-164.00870421996","541.792325919996","50.5","8494.12","1270.94976677535","0.0808785246426209"
"random_split_and_nmf","71","-206.601164216409","-36.1499811572065","331.148733379825","-435.967978772475","339.85782906972","50.5","8876.1","1498.96872044453","0.0676502932061999"
"random_split_and_nmf","72","-116.580418205777","-97.8987504441916","-71.1988641576444","-137.74135929725","404.676873868193","50.5","7021.52","902.378948866325","0.0629937039249209"
"random_split_and_nmf","73","-167.844116683379","-157.468581908409","91.6491852610185","-182.718213448807","397.347408246601","50.5","9294.52","1144.17653719716","0.0648984396975503"
"random_split_and_nmf","74","-167.150103250161","-195.379747217316","352.188182543867","-612.716908048394","554.645266562371","50.5","8731.22","2065.41303794793","0.088225970352307"
"random_split_and_nmf","75","-218.24709726537","-209.138967012427","79.0205223297432","-179.823616516816","495.673998715119","50.5","8770.87","1262.53081419097","0.0806161086181694"
"random_split_and_nmf","76","-176.902504271988","-201.67443380993","142.226528957118","-270.405038862601","453.625963186696","50.5","8172.55","1327.79646975716","0.0756412468625722"
"random_split_and_nmf","77","-149.531169975276","-129.990796237034","-110.788915338717","-137.671305286265","495.455152887187","50.5","6354.23","1050.39182194094","0.0789018686534967"
"random_split_and_nmf","78","-180.577473761926","-223.120217118785","352.664033072292","-427.311856823209","471.819105491089","50.5","9175.72","1709.81391909675","0.0830867742717474"
"random_split_and_nmf","79","-186.640735023688","-187.515039565425","76.4570866785324","-158.212409963915","433.778091936517","50.5","8991.46","1206.23329853832","0.0676371337865679"
"random_split_and_nmf","8","-174.48848898341","-125.942617185844","-13.5952467794384","-322.39827333252","507.461887711149","50.5","7210.81","1430.90500371312","0.0899705113372899"
"random_split_and_nmf","80","-184.383546150155","-261.09926814064","-8.66508452222491","-106.667685307033","538.959252697191","50.5","7983.52","1236.62030202653","0.0828582324996814"
"random_split_and_nmf","81","-177.018033200983","-221.979401936978","140.740618915562","-177.251166941184","457.442823030046","50.5","8902.54","1221.66460777546","0.07169129382883"
"random_split_and_nmf","82","-177.989164116977","-180.479772880092","100.380658055809","-219.90381756698","445.980930198736","50.5","8599.37","1214.63988848292","0.0688174507380651"
"random_split_and_nmf","83","-180.493713213615","-267.280548475241","136.802195911241","-311.812211581323","566.598411510477","50.5","7955.6","1591.72869322264","0.0925095591300989"
"random_split_and_nmf","84","-144.964218724059","-161.620258464274","-34.3215150023886","-186.303619153193","416.89284090954","50.5","7147.05","1062.90438155666","0.0710900748715542"
"random_split_and_nmf","85","-210.72919801794","-142.282145823392","-92.6632853294793","-100.066101933001","448.161298693025","50.5","7476.17","1065.13311246905","0.0736837430514731"
"random_split_and_nmf","86","-298.190121893339","-191.681830425306","-55.8081844117411","-26.4876376827482","579.90486090004","50.5","9167.28","1359.75815120327","0.0830419563960638"
"random_split_and_nmf","87","-188.861306920868","-199.25869250458","28.1654246072995","-177.502239022097","513.447494044959","50.5","8584.27","1236.10056645546","0.0760692951409478"
"random_split_and_nmf","88","-149.004145127426","-210.458852969953","-32.8987852121574","-116.717324380012","485.843122230007","50.5","6915.15","1047.57876057035","0.0762960637728242"
"random_split_and_nmf","89","-151.291738658544","-162.132427801939","-3.28614042878416","-191.306649120621","420.02765426552","50.5","7659.56","1054.52890273731","0.0645543042889932"
"random_split_and_nmf","9","-164.533521665405","-147.221839368279","-86.464292227722","-109.140120165087","482.903368394115","50.5","6414.93","1036.09443563979","0.0795389106584589"
"random_split_and_nmf","90","-133.575689962285","-185.705051349692","-28.7688581714514","-163.296592678672","419.570465828983","50.5","7222.3","1015.40815154297","0.0689767639993007"
"random_split_and_nmf","91","-116.155268343076","-176.235704290577","-96.590968384353","-101.304081850909","466.905440924085","50.5","5600.43","979.778194148799","0.0829002496422588"
"random_split_and_nmf","92","-157.738890352522","-181.256099581017","-71.9553650601727","-188.361295562419","532.305832095346","50.5","7150.27","1195.88135709998","0.0798367195226222"
"random_split_and_nmf","93","-153.400466738984","-204.724969879225","140.280534712729","-284.862824333554","442.291222433402","50.5","9033.9","1336.67679231003","0.0664462408909822"
"random_split_and_nmf","94","-181.891784706731","-169.893006369873","46.2757860027097","-216.147544301839","463.371139942219","50.5","7138.31","1222.64437872292","0.0852788747828577"
"random_split_and_nmf","95","-179.284697234384","-247.347428427539","-31.3636287980782","-93.0206761796588","518.37342446649","50.5","8085.55","1171.75435045171","0.0802175081866489"
"random_split_and_nmf","96","-166.697685653235","-212.195455506233","79.2645396025499","-89.5834845164529","473.165748424919","50.5","7464.66","1124.0196564636","0.077474418872128"
"random_split_and_nmf","97","-205.490278898042","-148.513360337895","-50.2996094544003","-208.479924052768","510.027819036965","50.5","7796.87","1206.05031986102","0.087507942878856"
"random_split_and_nmf","98","-134.040624360213","-151.003227958122","-27.3600398643924","-196.459665509794","403.830995140027","50.5","7052.62","984.926084475338","0.066582383690338"
"random_split_and_nmf","99","-170.606478997974","-158.429075544492","15.6230568470659","-241.961270468404","450.226255151865","50.5","7116.8","1156.62090745143","0.075285570802919"
